"q","alfa","образец","Kq","ro пара","ню жидк","r","lo","g","ro жидк","сигма","высота h","зазор D","зазор u","толщина d","толщина s","угол","угол/90","h/lo","D/lo","d/lo","u/lo","s/lo","жидкость","алфа Кутател","а/а гл","ср ж","лямбда ж","Pr","cp пара","лямбда п","ню пара","а ж","Р","алфа  Лабунцов","Ts","alf/alf0","алфа Боришан","Ткр","Ркр","алф/алф0","М",""
"148398.88977","38958.42382","17","932.93660628213","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","420","205","120","145","200","70","0.77777777777778","0.16780756478777","0.081906073289266","0.057933564033871","0.04794501851079","0.07990836418465","вода","9734.255924136","4.0021984344384","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","9385.6611105073","373","4.1508449283754","11310.026209488","647","21830000","3.4445918248462","18",""
"171064.23473","41324.72736","17","1075.4264189753","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","420","205","120","145","200","70","0.77777777777778","0.16780756478777","0.081906073289266","0.057933564033871","0.04794501851079","0.07990836418465","вода","10752.581848008","3.8432376469337","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","10318.516121787","373","4.0049098990837","12434.146769884","647","21830000","3.323487178074","18",""
"189881.64155","43311.11919","17","1193.7254688192","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","420","205","120","145","200","70","0.77777777777778","0.16780756478777","0.081906073289266","0.057933564033871","0.04794501851079","0.07990836418465","вода","11567.496803572","3.7442084424547","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","11061.985534018","373","3.9153115014306","13330.051537729","647","21830000","3.249133663693","18",""
"168011.49881","41823.28834","17","1056.2348394864","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","420","205","120","145","200","70","0.77777777777778","0.16780756478777","0.081906073289266","0.057933564033871","0.04794501851079","0.07990836418465","вода","10617.899445577","3.938941836318","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","10195.388323092","373","4.102177083856","12285.773776872","647","21830000","3.4042046597612","18",""
"149405.23394","40932.33473","17","939.26317190649","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","420","205","120","145","200","70","0.77777777777778","0.16780756478777","0.081906073289266","0.057933564033871","0.04794501851079","0.07990836418465","вода","9780.4170069599","4.1851318508068","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","9428.0449055253","373","4.341550675688","11361.100057869","647","21830000","3.6028495939219","18",""
"131145.91594","38513.26927","17","824.47264891573","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","420","205","120","145","200","70","0.77777777777778","0.16780756478777","0.081906073289266","0.057933564033871","0.04794501851079","0.07990836418465","вода","8927.4955685001","4.3140059801195","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","8643.3270874768","373","4.4558384613029","10415.489622474","647","21830000","3.6976916751853","18",""
"113750.19826","37444.75011","17","715.11130637891","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","420","205","120","145","200","70","0.77777777777778","0.16780756478777","0.081906073289266","0.057933564033871","0.04794501851079","0.07990836418465","вода","8081.0504382976","4.6336488549239","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","7861.0255770847","373","4.7633415949127","9472.7909162151","647","21830000","3.9528741256079","18",""
"101361.22125","34768.58326","17","637.22574951975","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","420","205","120","145","200","70","0.77777777777778","0.16780756478777","0.081906073289266","0.057933564033871","0.04794501851079","0.07990836418465","вода","7454.3810315988","4.6641811188102","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","7279.3453545807","373","4.7763338001433","8771.847372164","647","21830000","3.9636557483127","18",""
"83624.10785","32823.53008","17","525.71816070771","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","420","205","120","145","200","70","0.77777777777778","0.16780756478777","0.081906073289266","0.057933564033871","0.04794501851079","0.07990836418465","вода","6515.284012342","5.0379277431071","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","6403.2250525996","373","5.1260934623365","7716.0939775547","647","21830000","4.2539049129625","18",""
"67391.15781","29268.53027","17","423.66676838438","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","420","205","120","145","200","70","0.77777777777778","0.16780756478777","0.081906073289266","0.057933564033871","0.04794501851079","0.07990836418465","вода","5601.7451435214","5.2248950139851","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","5545.1467791389","373","5.2782246233968","6682.0818127889","647","21830000","4.3801514393288","18",""
"58187.94607","26692.9819","17","365.80910421372","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","420","205","120","145","200","70","0.77777777777778","0.16780756478777","0.081906073289266","0.057933564033871","0.04794501851079","0.07990836418465","вода","5054.5724185132","5.2809574559131","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","5028.0522979493","373","5.3088115075666","6058.9661828746","647","21830000","4.4055340621386","18",""
"46822.75971","23899.63455","17","294.35979344801","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","420","205","120","145","200","70","0.77777777777778","0.16780756478777","0.081906073289266","0.057933564033871","0.04794501851079","0.07990836418465","вода","4341.3141012596","5.5051613388364","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","4349.9317130322","373","5.4942551117292","5241.8088725579","647","21830000","4.5594250250367","18",""
"37458.36638","20673.10576","17","235.48883190159","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","420","205","120","145","200","70","0.77777777777778","0.16780756478777","0.081906073289266","0.057933564033871","0.04794501851079","0.07990836418465","вода","3713.517604249","5.5669874127824","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","3748.6680948643","373","5.5147869154707","4517.2667012368","647","21830000","4.5764634074716","18",""
"28821.57018","17441.87532","17","181.19204202353","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","420","205","120","145","200","70","0.77777777777778","0.16780756478777","0.081906073289266","0.057933564033871","0.04794501851079","0.07990836418465","вода","3091.0330587451","5.6427333478864","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","3147.6723994311","373","5.5411977825749","3793.0473855054","647","21830000","4.5983805492786","18",""
"15721.64948","11173.99336","17","98.837008374935","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","420","205","120","145","200","70","0.77777777777778","0.16780756478777","0.081906073289266","0.057933564033871","0.04794501851079","0.07990836418465","вода","2022.3204817762","5.5253326367865","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","2101.4053841829","373","5.317390658702","2532.2616800282","647","21830000","4.4126534979101","18",""
"8730.76923","6798.43252","17","54.887568419769","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","420","205","120","145","200","70","0.77777777777778","0.16780756478777","0.081906073289266","0.057933564033871","0.04794501851079","0.07990836418465","вода","1339.7940978576","5.0742368031557","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","1419.7529309782","373","4.7884616905253","1710.8483538133","647","21830000","3.9737201166","18",""
"20865.97938","14210.44392","17","131.17777376705","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","420","205","120","145","200","70","0.77777777777778","0.16780756478777","0.081906073289266","0.057933564033871","0.04794501851079","0.07990836418465","вода","2465.5195216179","5.7636712244221","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","2537.8753277605","373","5.5993467309286","3058.2221257969","647","21830000","4.6466356384421","18",""
"38059.0801","21004.63698","17","239.26532793975","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","420","205","120","145","200","70","0.77777777777778","0.16780756478777","0.081906073289266","0.057933564033871","0.04794501851079","0.07990836418465","вода","3755.1051690921","5.5936214923852","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","3788.6395840372","373","5.5441106270704","4565.4336427932","647","21830000","4.6007977825189","18",""
"58304.32197","26596.75505","17","366.54072247156","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","420","205","120","145","200","70","0.77777777777778","0.16780756478777","0.081906073289266","0.057933564033871","0.04794501851079","0.07990836418465","вода","5061.6466992941","5.254565683873","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","5034.7541354266","373","5.2826323460076","6067.0421145141","647","21830000","4.3838092019129","18",""
"85682.79144","33631.58967","17","538.6604494596","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","420","205","120","145","200","70","0.77777777777778","0.16780756478777","0.081906073289266","0.057933564033871","0.04794501851079","0.07990836418465","вода","6627.1504278684","5.0748191151016","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","6507.889531293","373","5.1678181549154","7842.2180708164","647","21830000","4.2885302813951","18",""
"115515.46392","37873.132","17","726.20896995698","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","420","205","120","145","200","70","0.77777777777778","0.16780756478777","0.081906073289266","0.057933564033871","0.04794501851079","0.07990836418465","вода","8168.6331494602","4.636409948524","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","7942.1457403541","373","4.7686271743373","9570.5433453613","647","21830000","3.9572603804523","18",""
"145971.45123","41814.65214","17","917.67607248046","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","420","205","120","145","200","70","0.77777777777778","0.16780756478777","0.081906073289266","0.057933564033871","0.04794501851079","0.07990836418465","вода","9622.5206523335","4.3454988199854","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","9283.0292376451","373","4.5044188776688","11186.351472213","647","21830000","3.7380062877399","18",""
"195030.72958","48549.21535","17","1226.0961470608","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","420","205","120","145","200","70","0.77777777777778","0.16780756478777","0.081906073289266","0.057933564033871","0.04794501851079","0.07990836418465","вода","11786.189938595","4.1191611201699","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","11261.073629182","373","4.3112421558269","13569.959152951","647","21830000","3.5776979726163","18",""
"211731.364","48294.93924","17","1331.0877222855","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","420","205","120","145","200","70","0.77777777777778","0.16780756478777","0.081906073289266","0.057933564033871","0.04794501851079","0.07990836418465","вода","12483.918954409","3.8685719938082","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","11895.094538018","373","4.0600719133121","14333.974922525","647","21830000","3.3692635504829","18",""
"236270.4203","51044.91678","17","1485.3569620444","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","420","205","120","145","200","70","0.77777777777778","0.16780756478777","0.081906073289266","0.057933564033871","0.04794501851079","0.07990836418465","вода","13479.936660812","3.7867326875797","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","12797.270122137","373","3.9887348077229","15421.125777622","647","21830000","3.3100642272221","18",""
"261201.42744","52288.83835","17","1642.0902720337","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","420","205","120","145","200","70","0.77777777777778","0.16780756478777","0.081906073289266","0.057933564033871","0.04794501851079","0.07990836418465","вода","14460.529175884","3.6159699077405","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","13682.374241998","373","3.8216202411348","16487.704964308","647","21830000","3.1713836742708","18",""
"287244.25059","53571.62213","17","1805.8132155492","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","420","205","120","145","200","70","0.77777777777778","0.16780756478777","0.081906073289266","0.057933564033871","0.04794501851079","0.07990836418465","вода","15455.293083979","3.4662313965132","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","14577.352786864","373","3.6749897538511","17566.183153558","647","21830000","3.0497018994789","18",""
"5732.95004","5455.01823","17","36.041232940436","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","420","205","120","145","200","70","0.77777777777778","0.16780756478777","0.081906073289266","0.057933564033871","0.04794501851079","0.07990836418465","вода","998.08151852308","5.4655036976059","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","1072.5804395405","373","5.0858826330425","1292.4942356385","647","21830000","4.2205358287768","18",""
"528610.22998","72275.01709","17","3323.2043364199","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","420","205","120","145","200","70","0.77777777777778","0.16780756478777","0.081906073289266","0.057933564033871","0.04794501851079","0.07990836418465","вода","23686.24397768","3.0513498534468","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","21891.128160689","373","3.3015665779979","26379.51981619","647","21830000","2.7398154929888","18",""
